Unnamed: 0,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m),Start DateTime,End DateTime,Max Temp,Min Temp,Avg Temp,Max Hum,Min Hum,Avg Hum,Max Wind,Min Wind,Avg Wind,Max Gust,Min Gust,Avg Gust,Freq Gust
167,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,humbert,gasquet,106.0,42.0,523.0,990.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.73,2.05,1.86,2.02,2.03,1.86,1.8,12:30:00,01:58:00,14:28:00,20.1,2023-01-18 12:30:00,2023-01-18 14:28:00,17.2,16.7,16.9,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,kudla,safiullin,108.0,97.0,522.0,563.0,3.0,6.0,7.0,5.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,3.2,1.36,3.47,1.35,3.47,1.41,3.19,1.36,12:30:00,03:02:00,15:32:00,20.1,2023-01-18 12:30:00,2023-01-18 15:32:00,17.2,15.8,16.6,93.0,90.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0
169,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,mmoh,lokoli,107.0,175.0,523.0,326.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.5,,,1.62,2.5,1.58,2.42,13:00:00,04:23:00,17:23:00,20.1,2023-01-18 13:00:00,2023-01-18 17:23:00,17.2,15.6,16.2,93.0,83.0,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0
170,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,mannarino,isner,45.0,43.0,971.0,980.0,6.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,2.0,1.8,2.01,1.9,2.16,1.9,2.0,1.82,19:10:00,03:03:00,22:13:00,20.1,2023-01-18 19:10:00,2023-01-18 22:13:00,15.8,15.2,15.5,72.0,59.0,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,holt,vukic,215.0,146.0,255.0,384.0,6.0,4.0,1.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.38,1.57,2.38,1.65,2.45,1.65,2.35,1.6,19:15:00,03:16:00,22:31:00,20.1,2023-01-18 19:15:00,2023-01-18 22:31:00,15.8,15.2,15.4,72.0,59.0,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,bautista agut,sousa,25.0,81.0,1675.0,644.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,9.27,1.1,9.43,1.08,8.27,19:15:00,01:51:00,21:06:00,20.1,2023-01-18 19:15:00,2023-01-18 21:06:00,15.8,15.3,15.6,72.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0
173,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,couacaud,dellien,191.0,131.0,302.0,425.0,6.0,4.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,Completed,1.11,6.5,1.13,7.08,1.19,7.33,1.13,6.27,20:10:00,01:51:00,22:01:00,20.1,2023-01-18 20:10:00,2023-01-18 22:01:00,15.6,15.2,15.4,67.0,61.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,cressy,ramos vinolas,41.0,37.0,992.0,1075.0,7.0,6.0,7.0,5.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.41,3.17,1.41,3.35,1.38,3.06,20:15:00,03:23:00,23:38:00,20.1,2023-01-18 20:15:00,2023-01-18 23:38:00,15.5,14.9,15.2,67.0,59.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,1st Round,5,kokkinakis,fognini,159.0,57.0,362.0,823.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.17,5.0,1.19,5.56,1.22,6.0,1.18,5.0,20:40:00,01:45:00,22:25:00,20.1,2023-01-18 20:40:00,2023-01-18 22:25:00,15.4,15.2,15.3,67.0,59.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,sinner,etcheverry,16.0,79.0,2375.0,649.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,17.66,1.07,18.0,1.04,11.92,11:10:00,01:44:00,12:54:00,20.1,2023-01-18 11:10:00,2023-01-18 12:54:00,17.7,16.9,17.3,93.0,92.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0
177,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,auger aliassime,molcan,7.0,53.0,3895.0,850.0,3.0,6.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.05,11.0,1.08,11.09,1.1,14.0,1.07,9.08,14:05:00,03:02:00,17:07:00,20.1,2023-01-18 14:05:00,2023-01-18 17:07:00,16.9,15.6,16.0,93.0,84.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0
178,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,mcdonald,nadal,65.0,2.0,775.0,5770.0,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,9.0,1.07,9.06,1.09,9.52,1.12,7.88,1.08,15:00:00,02:32:00,17:32:00,20.1,2023-01-18 15:00:00,2023-01-18 17:32:00,16.1,15.6,15.8,92.0,82.0,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0
179,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,tiafoe,shang,17.0,194.0,2260.0,289.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.1,8.34,1.15,8.34,1.11,6.68,15:40:00,01:58:00,17:38:00,20.1,2023-01-18 15:40:00,2023-01-18 17:38:00,16.0,15.6,15.8,89.0,81.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0
180,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,fucsovics,harris,78.0,186.0,687.0,310.0,6.0,2.0,6.0,3.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.8,2.0,1.91,1.98,1.91,2.05,1.85,1.97,18:05:00,03:05:00,21:10:00,20.1,2023-01-18 18:05:00,2023-01-18 21:10:00,15.8,15.3,15.6,81.0,65.0,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0
181,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,khachanov,kubler,20.0,84.0,1885.0,633.0,6.0,4.0,5.0,7.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.29,3.75,1.29,3.93,1.3,4.11,1.28,3.73,18:05:00,02:53:00,20:58:00,20.1,2023-01-18 18:05:00,2023-01-18 20:58:00,15.8,15.3,15.6,81.0,65.0,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0
182,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,medvedev,millman,8.0,140.0,3860.0,410.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,27.6,1.04,28.58,1.02,17.35,19:35:00,02:19:00,21:54:00,20.1,2023-01-18 19:35:00,2023-01-18 21:54:00,15.7,15.2,15.4,69.0,63.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0
183,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,nishioka,svrcina,33.0,216.0,1212.0,249.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,4.0,1.27,4.24,1.28,4.45,1.24,4.11,20:05:00,01:47:00,21:52:00,20.1,2023-01-18 20:05:00,2023-01-18 21:52:00,15.6,15.2,15.4,67.0,63.0,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0
184,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,cerundolo,moutet,29.0,62.0,1383.0,790.0,3.0,6.0,6.0,4.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.91,1.91,2.05,1.85,2.05,1.95,1.97,1.85,20:30:00,03:11:00,23:41:00,20.1,2023-01-18 20:30:00,2023-01-18 23:41:00,15.5,14.9,15.2,67.0,59.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0
185,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,shapovalov,daniel,22.0,94.0,1830.0,572.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.17,5.0,1.19,5.48,1.2,5.85,1.17,5.13,21:00:00,02:45:00,23:45:00,20.1,2023-01-18 21:00:00,2023-01-18 23:45:00,15.3,14.8,15.1,66.0,59.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0
186,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,hurkacz,sonego,11.0,47.0,2860.0,925.0,3.0,6.0,7.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.25,4.0,1.29,4.05,1.34,4.25,1.26,3.91,21:15:00,03:53:00,01:08:00,20.1,2023-01-18 21:15:00,2023-01-19 01:08:00,15.3,14.8,15.0,65.0,59.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0
187,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,tsitsipas,hijikata,4.0,169.0,5715.0,344.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.03,19.14,1.08,19.14,1.04,12.14,21:20:00,01:32:00,22:52:00,20.1,2023-01-18 21:20:00,2023-01-18 22:52:00,15.3,15.1,15.2,64.0,59.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0
188,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,korda,watanuki,31.0,138.0,1325.0,413.0,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,5.01,1.25,5.01,1.22,4.38,21:30:00,02:27:00,23:57:00,20.1,2023-01-18 21:30:00,2023-01-18 23:57:00,15.3,14.8,15.1,65.0,59.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0
189,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,griekspoor,van de zandschulp,63.0,34.0,789.0,1205.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.73,2.17,1.78,2.29,1.79,2.11,1.73,21:55:00,02:04:00,23:59:00,20.1,2023-01-18 21:55:00,2023-01-18 23:59:00,15.3,14.8,15.1,65.0,59.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0
190,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,lehecka,eubanks,71.0,116.0,717.0,487.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,1.46,2.9,1.52,3.01,1.45,2.76,21:55:00,02:19:00,00:14:00,20.1,2023-01-18 21:55:00,2023-01-19 00:14:00,15.3,14.8,15.0,65.0,59.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0
191,Melbourne,Australian Open 2023,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,norrie,lestienne,12.0,55.0,2680.0,842.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,1.11,8.07,1.12,8.34,1.1,7.11,22:15:00,03:13:00,01:28:00,20.1,2023-01-18 22:15:00,2023-01-19 01:28:00,15.2,14.8,15.0,65.0,58.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0
192,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,evans,chardy,30.0,,1380.0,,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.13,6.0,1.13,7.49,1.19,7.49,1.12,6.27,11:05:00,01:58:00,13:03:00,20.1,2023-01-19 11:05:00,2023-01-19 13:03:00,22.3,16.6,18.7,54.0,39.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0
193,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,paul,davidovich fokina,35.0,32.0,1160.0,1325.0,6.0,2.0,2.0,6.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.5,2.63,1.49,2.84,1.54,2.84,1.49,2.63,11:10:00,03:50:00,15:00:00,20.1,2023-01-19 11:10:00,2023-01-19 15:00:00,22.3,16.9,19.1,54.0,39.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0
194,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,brooksby,ruud,39.0,3.0,1010.0,5720.0,6.0,3.0,7.0,5.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,3.4,1.33,3.61,1.34,3.64,1.36,3.34,1.33,13:05:00,03:55:00,17:00:00,20.1,2023-01-19 13:05:00,2023-01-19 17:00:00,26.9,18.5,21.3,52.0,32.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0
195,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,rublev,ruusuvuori,6.0,46.0,3930.0,941.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.33,1.23,4.69,1.27,5.3,1.21,4.49,13:10:00,02:42:00,15:52:00,20.1,2023-01-19 13:10:00,2023-01-19 15:52:00,22.2,18.5,19.6,52.0,41.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0
196,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,shelton,jarry,89.0,154.0,604.0,370.0,7.0,6.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.8,2.0,1.85,2.06,1.9,2.24,1.81,2.01,13:15:00,02:38:00,15:53:00,20.1,2023-01-19 13:15:00,2023-01-19 15:53:00,22.2,18.5,19.6,52.0,41.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0
197,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,wolf,schwartzman,67.0,26.0,758.0,1550.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.49,2.83,1.59,2.83,1.51,2.56,13:25:00,01:43:00,15:08:00,20.1,2023-01-19 13:25:00,2023-01-19 15:08:00,20.3,18.5,19.1,52.0,46.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0
198,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,popyrin,fritz,113.0,9.0,506.0,3545.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,6.5,1.11,8.3,1.11,8.3,1.12,7.16,1.1,15:15:00,04:02:00,19:17:00,20.1,2023-01-19 15:15:00,2023-01-19 19:17:00,26.9,17.8,22.0,52.0,32.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0
199,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,humbert,kudla,106.0,108.0,523.0,522.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.45,2.97,1.49,2.97,1.44,2.81,15:15:00,02:54:00,18:09:00,20.1,2023-01-19 15:15:00,2023-01-19 18:09:00,26.9,18.8,23.3,51.0,32.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0
200,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,mmoh,zverev,107.0,13.0,523.0,2560.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,4.5,1.2,5.26,1.2,5.26,1.22,4.73,1.19,15:55:00,03:26:00,19:21:00,20.1,2023-01-19 15:55:00,2023-01-19 19:21:00,26.9,17.7,22.0,53.0,32.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0
201,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,dimitrov,djere,28.0,68.0,1395.0,758.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.29,3.75,1.27,4.16,1.3,4.35,1.25,3.97,17:40:00,01:34:00,19:14:00,20.1,2023-01-19 17:40:00,2023-01-19 19:14:00,21.4,17.8,19.3,52.0,42.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0
202,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,rune,cressy,10.0,41.0,2876.0,992.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.17,5.0,1.2,5.21,1.2,5.5,1.18,5.01,18:10:00,02:07:00,20:17:00,20.1,2023-01-19 18:10:00,2023-01-19 20:17:00,19.6,17.2,18.0,54.0,48.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0
203,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,bautista agut,holt,25.0,215.0,1675.0,255.0,4.0,6.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.1,7.0,1.1,8.84,1.13,8.84,1.09,7.64,18:30:00,02:56:00,21:26:00,20.1,2023-01-19 18:30:00,2023-01-19 21:26:00,18.6,16.5,17.4,59.0,49.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0
204,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,bonzi,carreno busta,48.0,15.0,911.0,2420.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,1.0,7.0,6.0,3.0,2.0,Completed,3.2,1.36,3.41,1.37,3.41,1.4,3.17,1.36,18:40:00,04:11:00,22:51:00,20.1,2023-01-19 18:40:00,2023-01-19 22:51:00,18.5,15.8,16.9,59.0,50.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0
205,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,de minaur,mannarino,24.0,45.0,1710.0,971.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.17,5.0,1.18,5.68,1.19,5.68,1.17,5.13,19:45:00,03:28:00,23:13:00,20.1,2023-01-19 19:45:00,2023-01-19 23:13:00,17.4,15.8,16.5,59.0,52.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0
206,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,djokovic,couacaud,5.0,191.0,5070.0,302.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.01,29.0,1.01,42.0,1.02,42.0,1.01,22.36,20:00:00,03:04:00,23:04:00,20.1,2023-01-19 20:00:00,2023-01-19 23:04:00,17.3,15.8,16.4,59.0,53.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0
207,Melbourne,Australian Open 2023,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,murray,kokkinakis,66.0,159.0,770.0,362.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,2.38,1.57,2.56,1.58,2.56,1.64,2.42,1.57,22:20:00,05:45:00,04:05:00,20.1,2023-01-19 22:20:00,2023-01-20 04:05:00,15.9,15.3,15.6,64.0,56.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,sinner,fucsovics,16.0,78.0,2375.0,687.0,4.0,6.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,0.0,3.0,2.0,Completed,1.1,7.0,1.13,7.22,1.17,7.22,1.11,6.6,11:10:00,03:33:00,14:43:00,20.1,2023-01-20 11:10:00,2023-01-20 14:43:00,27.7,17.4,22.5,56.0,37.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0
209,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,tsitsipas,griekspoor,4.0,63.0,5715.0,789.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.09,9.21,1.11,9.43,1.09,7.71,13:00:00,02:06:00,15:06:00,20.1,2023-01-20 13:00:00,2023-01-20 15:06:00,28.3,21.9,25.3,48.0,36.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0
210,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,nishioka,mcdonald,33.0,65.0,1212.0,775.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.61,2.49,1.61,2.56,1.57,2.41,14:40:00,02:25:00,17:05:00,20.1,2023-01-20 14:40:00,2023-01-20 17:05:00,29.8,26.8,28.1,42.0,36.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0
211,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,auger aliassime,cerundolo,7.0,29.0,3895.0,1383.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.1,8.61,1.13,8.61,1.09,7.38,15:10:00,02:35:00,17:45:00,20.1,2023-01-20 15:10:00,2023-01-20 17:45:00,29.8,25.9,27.8,45.0,36.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0
212,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,lehecka,norrie,71.0,12.0,717.0,2680.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,3.4,1.33,4.04,1.29,4.04,1.34,3.62,1.29,16:35:00,03:12:00,19:47:00,20.1,2023-01-20 16:35:00,2023-01-20 19:47:00,28.3,22.7,25.5,49.0,38.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0
213,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,hurkacz,shapovalov,11.0,22.0,2860.0,1830.0,7.0,6.0,6.0,4.0,1.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.91,1.91,1.91,2.0,1.94,2.05,1.89,1.93,19:10:00,03:37:00,22:47:00,20.1,2023-01-20 19:10:00,2023-01-20 22:47:00,23.8,19.0,20.6,70.0,45.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0
214,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,khachanov,tiafoe,20.0,17.0,1885.0,2260.0,6.0,3.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,2.06,1.86,2.06,1.91,1.98,1.83,19:15:00,03:32:00,22:47:00,20.1,2023-01-20 19:15:00,2023-01-20 22:47:00,23.8,19.0,20.5,70.0,45.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0
215,Melbourne,Australian Open 2023,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,korda,medvedev,31.0,8.0,1325.0,3860.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,4.5,1.2,4.83,1.22,4.83,1.23,4.56,1.2,21:20:00,02:59:00,00:19:00,20.1,2023-01-20 21:20:00,2023-01-21 00:19:00,19.5,17.8,18.8,73.0,65.0,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0
216,Melbourne,Australian Open 2023,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,rublev,evans,6.0,30.0,3930.0,1380.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,1.36,3.46,1.36,3.75,1.31,3.49,12:35:00,02:09:00,14:44:00,20.1,2023-01-21 12:35:00,2023-01-21 14:44:00,29.2,26.1,27.6,53.0,43.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0
217,Melbourne,Australian Open 2023,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,rune,humbert,10.0,106.0,2876.0,523.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.17,5.0,1.22,4.93,1.22,5.2,1.19,4.71,13:40:00,02:09:00,15:49:00,20.1,2023-01-21 13:40:00,2023-01-21 15:49:00,30.3,27.3,28.9,47.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0
218,Melbourne,Australian Open 2023,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,de minaur,bonzi,24.0,48.0,1710.0,911.0,7.0,6.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,4.78,1.27,4.78,1.22,4.42,14:50:00,02:08:00,16:58:00,20.1,2023-01-21 14:50:00,2023-01-21 16:58:00,30.3,26.6,28.6,54.0,40.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0
219,Melbourne,Australian Open 2023,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,paul,brooksby,35.0,39.0,1160.0,1010.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.67,2.2,1.71,2.27,1.74,2.35,1.68,2.2,15:30:00,02:08:00,17:38:00,20.1,2023-01-21 15:30:00,2023-01-21 17:38:00,30.0,26.6,28.4,54.0,41.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220,Melbourne,Australian Open 2023,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,wolf,mmoh,67.0,107.0,758.0,523.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.4,1.35,3.52,1.42,3.6,1.34,3.29,15:55:00,02:03:00,17:58:00,20.1,2023-01-21 15:55:00,2023-01-21 17:58:00,29.5,25.9,27.9,54.0,46.0,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0
221,Melbourne,Australian Open 2023,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,shelton,popyrin,89.0,113.0,604.0,506.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.3,1.62,2.4,1.65,2.63,1.69,2.34,1.61,19:10:00,02:00:00,21:10:00,20.1,2023-01-21 19:10:00,2023-01-21 21:10:00,24.7,20.8,22.9,64.0,53.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0
