ATP,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m)
5,Melbourne,Australian Open 2023,19/01/2023,Grand Slam,Outdoor,Hard,2nd Round,5,murray,kokkinakis,66,159,770,362,4,6,6,7,7,6,6,3,7,5,3,2,Completed,2.38,1.57,2.56,1.58,2.56,1.64,2.42,1.57,22:20:00,05:45:00,04:05:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,sinner,fucsovics,16,78,2375,687,4,6,4,6,6,1,6,2,6,0,3,2,Completed,1.1,7,1.13,7.22,1.17,7.22,1.11,6.6,11:10:00,03:33:00,14:43:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,tsitsipas,griekspoor,4,63,5715,789,6,2,7,6,6,3,,,,,3,0,Completed,1.1,7,1.09,9.21,1.11,9.43,1.09,7.71,13:00:00,02:06:00,15:06:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,nishioka,mcdonald,33,65,1212,775,7,6,6,3,6,2,,,,,3,0,Completed,1.57,2.38,1.61,2.49,1.61,2.56,1.57,2.41,14:40:00,02:25:00,17:05:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,auger aliassime,cerundolo,7,29,3895,1383,6,1,3,6,6,1,6,4,,,3,1,Completed,1.11,6.5,1.1,8.61,1.13,8.61,1.09,7.38,15:10:00,02:35:00,17:45:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,lehecka,norrie,71,12,717,2680,6,7,6,3,3,6,6,1,6,4,3,2,Completed,3.4,1.33,4.04,1.29,4.04,1.34,3.62,1.29,16:35:00,03:12:00,19:47:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,hurkacz,shapovalov,11,22,2860,1830,7,6,6,4,1,6,4,6,6,3,3,2,Completed,1.91,1.91,1.91,2,1.94,2.05,1.89,1.93,19:10:00,03:37:00,22:47:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,khachanov,tiafoe,20,17,1885,2260,6,3,6,4,3,6,7,6,,,3,1,Completed,2,1.8,2.06,1.86,2.06,1.91,1.98,1.83,19:15:00,03:32:00,22:47:00,20.1
5,Melbourne,Australian Open 2023,20/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,korda,medvedev,31,8,1325,3860,7,6,6,3,7,6,,,,,3,0,Completed,4.5,1.2,4.83,1.22,4.83,1.23,4.56,1.2,21:20:00,02:59:00,00:19:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,rublev,evans,6,30,3930,1380,6,4,6,2,6,3,,,,,3,0,Completed,1.3,3.5,1.36,3.46,1.36,3.75,1.31,3.49,12:35:00,02:09:00,14:44:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,rune,humbert,10,106,2876,523,6,4,6,2,7,6,,,,,3,0,Completed,1.17,5,1.22,4.93,1.22,5.2,1.19,4.71,13:40:00,02:09:00,15:49:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,de minaur,bonzi,24,48,1710,911,7,6,6,2,6,1,,,,,3,0,Completed,1.22,4.33,1.23,4.78,1.27,4.78,1.22,4.42,14:50:00,02:08:00,16:58:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,paul,brooksby,35,39,1160,1010,6,1,6,4,6,3,,,,,3,0,Completed,1.67,2.2,1.71,2.27,1.74,2.35,1.68,2.2,15:30:00,02:08:00,17:38:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,wolf,mmoh,67,107,758,523,6,4,6,1,6,2,,,,,3,0,Completed,1.33,3.4,1.35,3.52,1.42,3.6,1.34,3.29,15:55:00,02:03:00,17:58:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,shelton,popyrin,89,113,604,506,6,3,7,6,6,4,,,,,3,0,Completed,2.3,1.62,2.4,1.65,2.63,1.69,2.34,1.61,19:10:00,02:00:00,21:10:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,bautista agut,murray,25,66,1675,770,6,1,6,7,6,3,6,4,,,3,1,Completed,1.33,3.4,1.37,3.41,1.4,4,1.34,3.3,19:10:00,03:29:00,22:39:00,20.1
5,Melbourne,Australian Open 2023,21/01/2023,Grand Slam,Outdoor,Hard,3rd Round,5,djokovic,dimitrov,5,28,5070,1395,7,6,6,3,6,4,,,,,3,0,Completed,1.2,4.5,1.25,4.52,1.25,5.5,1.2,4.59,19:15:00,03:07:00,22:22:00,20.1
5,Melbourne,Australian Open 2023,22/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,korda,hurkacz,31,11,1325,2860,3,6,6,3,6,2,1,6,7,6,3,2,Completed,1.53,2.5,1.64,2.41,1.65,2.65,1.58,2.4,14:35:00,03:28:00,18:03:00,20.1
5,Melbourne,Australian Open 2023,22/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,khachanov,nishioka,20,33,1885,1212,6,0,6,0,7,6,,,,,3,0,Completed,1.4,3,1.47,2.95,1.53,3,1.43,2.86,14:40:00,01:58:00,16:38:00,20.1
5,Melbourne,Australian Open 2023,22/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,lehecka,auger aliassime,71,7,717,3895,4,6,6,3,7,6,7,6,,,3,1,Completed,4.5,1.2,4.72,1.23,4.89,1.25,4.34,1.22,15:40:00,03:13:00,18:53:00,20.1
5,Melbourne,Australian Open 2023,22/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,tsitsipas,sinner,4,16,5715,2375,6,4,6,4,3,6,4,6,6,3,3,2,Completed,1.44,2.75,1.51,2.77,1.52,3.11,1.47,2.71,19:15:00,04:00:00,23:15:00,20.1
5,Melbourne,Australian Open 2023,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,shelton,wolf,89,67,604,758,6,7,6,2,6,7,7,6,6,2,3,2,Completed,1.91,1.91,2,1.9,2,2,1.93,1.89,15:10:00,03:47:00,18:57:00,20.1
5,Melbourne,Australian Open 2023,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,rublev,rune,6,10,3930,2876,6,3,3,6,6,3,4,6,7,6,3,2,Completed,2.1,1.73,2.17,1.78,2.25,1.78,2.12,1.74,15:10:00,03:37:00,18:47:00,20.1
5,Melbourne,Australian Open 2023,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,paul,bautista agut,35,25,1160,1675,6,2,4,6,6,2,7,5,,,3,1,Completed,1.73,2.1,1.77,2.18,1.81,2.3,1.73,2.13,17:55:00,03:19:00,21:14:00,20.1
5,Melbourne,Australian Open 2023,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,djokovic,de minaur,5,24,5070,1710,6,2,6,1,6,2,,,,,3,0,Completed,1.2,4.5,1.25,4.51,1.26,4.75,1.21,4.4,19:35:00,02:06:00,21:41:00,20.1
5,Melbourne,Australian Open 2023,24/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,khachanov,korda,20,31,1885,1325,7,6,6,3,3,0,,,,,2,0,Retired,2,1.8,2.13,1.8,2.24,1.86,2.07,1.78,14:55:00,01:50:00,16:45:00,20.1
5,Melbourne,Australian Open 2023,24/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,tsitsipas,lehecka,4,71,5715,717,6,3,7,6,6,4,,,,,3,0,Completed,1.14,5.5,1.18,5.79,1.2,6,1.16,5.49,21:15:00,02:17:00,23:32:00,20.1
5,Melbourne,Australian Open 2023,25/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,paul,shelton,35,89,1160,604,7,6,6,3,5,7,6,4,,,3,1,Completed,1.33,3.4,1.33,3.67,1.39,3.67,1.35,3.28,15:25:00,03:06:00,18:31:00,20.1
5,Melbourne,Australian Open 2023,25/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,djokovic,rublev,5,6,5070,3930,6,1,6,2,6,4,,,,,3,0,Completed,1.11,6.5,1.15,6.53,1.18,7.1,1.13,6.25,19:45:00,02:03:00,21:48:00,20.1
5,Melbourne,Australian Open 2023,27/01/2023,Grand Slam,Outdoor,Hard,Semifinals,5,tsitsipas,khachanov,4,20,5715,1885,7,6,6,4,6,7,6,3,,,3,1,Completed,1.3,3.5,1.3,3.95,1.4,3.95,1.32,3.48,14:45:00,03:21:00,18:06:00,20.1
5,Melbourne,Australian Open 2023,27/01/2023,Grand Slam,Outdoor,Hard,Semifinals,5,djokovic,paul,5,35,5070,1160,7,5,6,1,6,2,,,,,3,0,Completed,1.05,11,1.08,10.57,1.08,12.29,1.05,10.67,19:45:00,02:20:00,22:05:00,20.1
5,Melbourne,Australian Open 2023,29/01/2023,Grand Slam,Outdoor,Hard,The Final,5,djokovic,tsitsipas,5,4,5070,5715,6,3,7,6,7,6,,,,,3,0,Completed,1.2,4.8,1.22,4.85,1.23,5.25,1.2,4.69,19:45:00,02:56:00,22:41:00,20.1
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,kokkinakis,halys,101,73,532,701,6,4,7,6,,,,,,,2,0,Completed,1.57,2.38,1.7,2.27,1.7,2.43,1.59,2.33,14:10:00,01:54:00,16:04:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,sonego,huesler,67,51,745,890,7,5,6,3,,,,,,,2,0,Completed,1.5,2.63,1.47,2.88,1.55,3,1.47,2.65,14:10:00,01:28:00,15:38:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,griekspoor,lestienne,39,56,989,821,6,4,3,6,6,2,,,,,2,1,Completed,1.33,3.4,1.37,3.33,1.37,3.6,1.33,3.29,15:50:00,02:00:00,17:50:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,davidovich fokina,jaziri,29,444,1345,95,6,2,6,0,,,,,,,2,0,Completed,1.02,21,1.02,26.68,1.02,28.11,1.01,16.76,16:25:00,00:51:00,17:16:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,kotov,popyrin,138,98,419,556,6,3,5,7,7,6,,,,,2,1,Completed,2.38,1.57,2.57,1.56,2.72,1.65,2.46,1.54,18:10:00,02:47:00,20:57:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,rublev,krajinovic,6,70,3405,730,7,5,6,2,,,,,,,2,0,Completed,1.17,5,1.2,5.06,1.2,5.54,1.18,4.83,19:10:00,01:29:00,20:39:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,27/02/2023,ATP500,Outdoor,Hard,1st Round,3,zverev,lehecka,16,47,2320,932,4,6,6,3,6,4,,,,,2,1,Completed,1.8,2,1.81,2.11,1.92,2.14,1.8,2,21:00:00,02:06:00,23:06:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,o connell,ruusuvuori,92,54,592,846,7,5,6,4,,,,,,,2,0,Completed,2.63,1.5,2.63,1.54,2.63,1.55,2.53,1.51,14:05:00,01:53:00,15:58:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,auger aliassime,cressy,9,36,3245,1016,7,6,3,6,6,3,,,,,2,1,Completed,1.3,3.5,1.34,3.52,1.36,3.63,1.31,3.39,14:10:00,03:00:00,17:10:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,van de zandschulp,khachanov,33,14,1160,2470,7,5,6,2,,,,,,,2,0,Completed,3,1.4,3.13,1.41,3.6,1.44,3.01,1.38,14:10:00,01:34:00,15:44:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,coric,evans,20,28,1815,1380,2,2,,,,,,,,,0,0,Retired,1.53,2.5,1.56,2.58,1.58,2.58,1.54,2.45,16:00:00,00:22:00,16:22:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,ymer,passaro,59,110,806,501,6,2,6,3,,,,,,,2,0,Completed,1.25,4,1.22,4.83,1.26,4.83,1.21,4.25,16:15:00,01:06:00,17:21:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,bublik,lazarov,46,301,935,170,6,1,1,0,,,,,,,1,0,Retired,1.2,4.5,1.25,4.34,1.28,4.65,1.22,4.17,17:10:00,00:26:00,17:36:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,medvedev,arnaldi,7,111,3320,497,6,4,6,2,,,,,,,2,0,Completed,1.02,19,1.02,25.83,1.02,25.83,1.01,16.79,17:30:00,01:31:00,19:01:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,djokovic,machac,1,130,6980,435,6,3,3,6,7,6,,,,,2,1,Completed,1.05,11,1.04,15.85,1.06,16.05,1.04,11.28,19:35:00,02:28:00,22:03:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,hurkacz,shevchenko,11,119,3065,463,3,6,6,3,7,6,,,,,2,1,Completed,1.1,7,1.1,8.9,1.1,10.8,1.09,7.38,22:30:00,02:01:00,00:31:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,rublev,davidovich fokina,6,29,3405,1345,1,6,7,6,7,6,,,,,2,1,Completed,1.3,3.5,1.35,3.55,1.4,3.86,1.32,3.34,14:10:00,02:25:00,16:35:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,van de zandschulp,ymer,33,59,1160,806,3,6,6,3,6,3,,,,,2,1,Completed,1.8,2,1.89,2.02,1.89,2.1,1.82,1.97,14:10:00,02:34:00,16:44:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,sonego,auger aliassime,67,9,745,3245,7,6,6,4,,,,,,,2,0,Completed,4,1.25,3.6,1.34,4,1.34,3.63,1.28,17:00:00,01:55:00,18:55:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,zverev,o connell,16,92,2320,592,7,5,6,4,,,,,,,2,0,Completed,1.29,3.75,1.29,4.04,1.3,4.07,1.26,3.79,17:05:00,01:19:00,18:24:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,coric,kokkinakis,20,101,1815,532,6,7,6,3,7,5,,,,,2,1,Completed,1.73,2.1,1.79,2.15,1.8,2.21,1.73,2.1,18:45:00,02:53:00,21:38:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,djokovic,griekspoor,1,39,6980,989,6,2,6,3,,,,,,,2,0,Completed,1.06,10,1.08,10.49,1.09,10.67,1.06,8.87,19:20:00,01:22:00,20:42:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,medvedev,bublik,7,46,3320,935,6,4,6,2,,,,,,,2,0,Completed,1.14,5.5,1.16,6.37,1.16,6.55,1.14,5.62,21:05:00,01:05:00,22:10:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,01/03/2023,ATP500,Outdoor,Hard,2nd Round,3,hurkacz,kotov,11,138,3065,419,7,5,6,1,,,,,,,2,0,Completed,1.2,4.5,1.25,4.52,1.27,4.7,1.22,4.17,22:05:00,01:08:00,23:13:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,02/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,zverev,sonego,16,67,2320,745,7,5,6,4,,,,,,,2,0,Completed,1.44,2.75,1.51,2.76,1.51,3,1.44,2.76,15:15:00,01:52:00,17:07:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,02/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,rublev,van de zandschulp,6,33,3405,1160,6,3,7,6,,,,,,,2,0,Completed,1.4,3,1.38,3.31,1.46,3.31,1.39,2.97,17:30:00,01:53:00,19:23:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,02/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,djokovic,hurkacz,1,11,6980,3065,6,3,7,5,,,,,,,2,0,Completed,1.1,7,1.12,7.59,1.13,7.66,1.11,6.7,19:45:00,01:22:00,21:07:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,02/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,medvedev,coric,7,20,3320,1815,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.19,5.37,1.23,5.37,1.19,4.65,21:25:00,01:22:00,22:47:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,03/03/2023,ATP500,Outdoor,Hard,Semifinals,3,rublev,zverev,6,16,3405,2320,6,3,7,6,,,,,,,2,0,Completed,2.2,1.67,2.23,1.74,2.3,1.74,2.15,1.69,17:15:00,01:59:00,19:14:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,03/03/2023,ATP500,Outdoor,Hard,Semifinals,3,medvedev,djokovic,7,1,3320,6980,6,4,6,4,,,,,,,2,0,Completed,2.75,1.44,2.89,1.47,2.95,1.48,2.77,1.44,19:35:00,01:35:00,21:10:00,6.8
16,Dubai ,Dubai Tennis Championships 2023,04/03/2023,ATP500,Outdoor,Hard,The Final,3,medvedev,rublev,7,6,3320,3405,6,2,6,2,,,,,,,2,0,Completed,1.22,4.33,1.25,4.46,1.25,4.51,1.23,4.18,19:10:00,01:08:00,20:18:00,6.8
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,humbert,zapata miralles,77,42,678,959,6,2,7,6,,,,,,,2,0,Completed,1.44,2.75,1.48,2.85,1.53,2.87,1.46,2.72,11:05:00,01:37:00,12:42:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,giron,kovacevic,73,107,731,527,6,3,7,5,,,,,,,2,0,Completed,1.62,2.3,1.74,2.21,1.74,2.46,1.68,2.19,11:10:00,01:25:00,12:35:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,ivashka,safiullin,85,113,651,513,6,4,6,2,,,,,,,2,0,Completed,2,1.8,2.04,1.85,2.1,1.9,1.98,1.84,11:10:00,01:32:00,12:42:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,otte,djere,82,54,656,860,6,3,7,5,,,,,,,2,0,Completed,2.38,1.57,2.51,1.58,2.52,1.58,2.44,1.55,11:10:00,01:38:00,12:48:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,kubler,sonego,75,60,710,835,6,4,7,6,,,,,,,2,0,Completed,2.75,1.44,2.74,1.51,2.75,1.51,2.63,1.49,12:55:00,01:54:00,14:49:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,nakashima,isner,48,39,927,995,7,6,6,3,,,,,,,2,0,Completed,1.91,1.91,2.03,1.86,2.03,1.98,1.95,1.86,12:55:00,01:38:00,14:33:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,cachin,basilashvili,66,118,797,481,7,5,6,3,,,,,,,2,0,Completed,2.1,1.73,2.19,1.75,2.2,1.78,2.13,1.72,12:55:00,01:25:00,14:20:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,ruusuvuori,lestienne,59,62,846,821,6,4,4,1,,,,,,,1,0,Retired,1.44,2.75,1.49,2.81,1.49,2.9,1.44,2.77,13:00:00,01:33:00,14:33:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,daniel,carballes baena,103,79,548,665,6,1,7,5,,,,,,,2,0,Completed,1.36,3.2,1.46,2.91,1.46,3.2,1.41,2.91,14:40:00,01:43:00,16:23:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,garin,galan,97,89,566,639,6,4,6,2,,,,,,,2,0,Completed,1.4,3,1.46,2.89,1.46,3,1.43,2.84,14:55:00,01:32:00,16:27:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,wu,munar,67,58,793,847,6,7,6,0,7,6,,,,,2,1,Completed,1.36,3.2,1.4,3.11,1.41,3.21,1.38,3.06,14:55:00,02:40:00,17:35:00,45
18,Indian Wells,Indian Wells Open 2023,08/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,lehecka,rinderknech,47,72,932,737,7,6,7,5,,,,,,,2,0,Completed,1.25,4,1.29,3.87,1.29,4,1.26,3.8,15:10:00,01:54:00,17:04:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,schwartzman,coria,38,64,1010,810,6,1,6,2,,,,,,,2,0,Completed,1.5,2.63,1.61,2.46,1.61,2.66,1.53,2.51,17:30:00,01:10:00,18:40:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,thompson,monfils,87,210,647,270,6,3,6,1,,,,,,,2,0,Completed,1.57,2.38,1.68,2.32,1.68,2.45,1.61,2.31,18:10:00,01:04:00,19:14:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,tabilo,marterer,187,156,314,382,6,4,6,3,,,,,,,2,0,Completed,1.8,2,1.91,1.98,1.91,2.1,1.84,1.98,19:00:00,01:36:00,20:36:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,wu,bublik,175,46,333,935,6,4,6,4,,,,,,,2,0,Completed,4,1.25,4.04,1.28,4.08,1.33,3.65,1.28,21:00:00,01:26:00,22:26:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,mcdonald,krajinovic,53,74,865,730,6,3,6,0,,,,,,,2,0,Completed,1.44,2.75,1.42,3.08,1.48,3.08,1.42,2.88,11:05:00,01:02:00,12:07:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,struff,halys,134,81,446,661,1,6,6,3,6,3,,,,,2,1,Completed,1.67,2.2,1.8,2.11,1.8,2.33,1.69,2.18,11:10:00,01:42:00,12:52:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,draper,riedi,56,135,854,445,6,1,6,1,,,,,,,2,0,Completed,1.44,2.75,1.6,2.48,1.6,2.8,1.48,2.64,11:10:00,00:56:00,12:06:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,wawrinka,vukic,100,186,557,316,6,4,1,6,6,1,,,,,2,1,Completed,1.44,2.75,1.46,2.89,1.5,3.04,1.44,2.78,11:10:00,01:24:00,12:34:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,pella,monteiro,739,78,30,676,3,6,7,5,6,2,,,,,2,1,Completed,2.63,1.5,2.62,1.54,2.65,1.54,2.58,1.5,12:25:00,02:35:00,15:00:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,kokkinakis,holt,94,193,577,309,6,4,6,1,,,,,,,2,0,Completed,1.22,4.33,1.25,4.39,1.25,4.5,1.23,4.22,12:25:00,01:16:00,13:41:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,shelton,fognini,41,88,964,643,6,4,6,1,,,,,,,2,0,Completed,1.25,4,1.27,4.1,1.29,4.14,1.25,3.92,13:00:00,01:11:00,14:11:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,fucsovics,wolf,84,44,652,951,1,6,6,0,6,3,,,,,2,1,Completed,2.3,1.62,2.38,1.64,2.4,1.65,2.31,1.61,14:05:00,01:42:00,15:47:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,molcan,ramos vinolas,63,50,820,890,6,3,6,2,,,,,,,2,0,Completed,2.2,1.67,2.26,1.7,2.33,1.72,2.22,1.67,14:30:00,01:22:00,15:52:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,murray,etcheverry,55,61,855,822,6,7,6,1,6,4,,,,,2,1,Completed,1.29,3.75,1.32,3.69,1.32,4.11,1.28,3.68,14:45:00,03:12:00,17:57:00,45
18,Indian Wells,Indian Wells Open 2023,09/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,martinez,huesler,120,51,476,890,7,6,3,6,6,4,,,,,2,1,Completed,2.75,1.44,2.61,1.55,2.9,1.55,2.73,1.46,15:15:00,02:20:00,17:35:00,45
18,Indian Wells,Indian Wells Open 2023,10/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,hijikata,ymer,130,57,451,851,6,4,7,5,,,,,,,2,0,Completed,3.75,1.29,3.82,1.3,3.85,1.3,3.67,1.28,16:10:00,02:07:00,18:17:00,45
18,Indian Wells,Indian Wells Open 2023,10/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,gasquet,gojo,43,121,955,475,6,4,6,7,6,2,,,,,2,1,Completed,2.3,1.62,2.42,1.63,2.42,1.68,2.32,1.61,17:55:00,02:10:00,20:05:00,45
18,Indian Wells,Indian Wells Open 2023,10/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,mannarino,thiem,68,102,791,550,4,6,6,4,7,6,,,,,2,1,Completed,1.8,2,1.82,2.09,1.86,2.09,1.81,2,18:10:00,02:43:00,20:53:00,45
18,Indian Wells,Indian Wells Open 2023,10/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,sock,barrere,154,65,385,799,6,4,6,2,,,,,,,2,0,Completed,2.3,1.62,2.44,1.62,2.62,1.67,2.36,1.59,20:15:00,01:24:00,21:39:00,45
18,Indian Wells,Indian Wells Open 2023,10/03/2023,Masters 1000,Outdoor,Hard,1st Round,3,popyrin,zhang,101,93,556,580,6,4,5,7,6,1,,,,,2,1,Completed,1.53,2.5,1.52,2.69,1.59,2.75,1.52,2.55,20:20:00,02:06:00,22:26:00,45
